BR.11.5004403	Inocência	Inocencia	6323754
BR.11.5004502	Itaporã	Itapora	6323755
BR.11.5005103	Jateí	Jatei	6323760
BR.11.5005608	Miranda	Miranda	6323765
BR.14.5103403	Cuiabá	Cuiaba	6323820
BR.14.5105002	Jauru	Jauru	6323834
BR.14.5106257	Nova Xavantina	Nova Xavantina	6323848
BR.14.5107958	Tangará da Serra	Tangara Da Serra	6323879
BR.14.5108303	União do Sul	Uniao Do Sul	6323884
BR.14.5108600	Vila Rica	Vila Rica	6323887
BR.29.5201405	Aparecida de Goiânia	Aparecida de Goiania	6323905
BR.29.5206404	Crixás	Crixas	6323954
BR.29.5206701	Damianópolis	Damianopolis	6323957
BR.29.5207600	Fazenda Nova	Fazenda Nova	6323966
BR.29.5214804	Nova Aurora	Nova Aurora	6324036
BR.29.5214879	Nova Iguaçu de Goiás	Nova Iguacu De Goias	6324039
BR.29.5215231	Novo Gama	Novo Gama	6324043
BR.29.5215702	Palmeiras de Goiás	Palmeiras De Goias	6324050
BR.29.5219308	Santa Helena de Goiás	Santa Helena De Goias	6324078
BR.29.5221700	Uruana	Uruana	6324106
BR.23.4313466	Novo Xingu	Novo Xingu	6324114
BR.23.4301602	Bagé	Bage	6324118
BR.08.3202256	Governador Lindenberg	Governador Lindenberg	6324153
BR.14.5105580	Marcelândia	Marcelandia	6324164
BR.14.5105606	Matupá	Matupa	6324218
BR.15.3131208	Ipanema	Ipanema	6324232
BR.15.3161205	São Francisco de Paula	Sao Francisco De Paula	6324241
BR.20.2200202	Água Branca	Agua Branca	6324242
BR.26.4201901	Aurora	Aurora	6324261
BR.06.2306801	Jaguaribara	Jaguaribara	6324295
BR.06.2307635	Madalena	Madalena	6324296
BR.06.2311231	Potiretama	Potiretama	6324300
BR.02.2701506	Campo Grande	Campo Grande	6324307
BR.05.2902203	Aramari	Aramari	6324321
BR.05.2919900	Macururé	Macurure	6324324
BR.05.2927002	Rio Real	Rio Real	6324326
BR.20.2200954	Aroeiras do Itaim	Aroeiras do Itaim	7932510
BT.18.7647118	Goshing	Goshing	7647118
BT.07.7647804	Kikhorthang	Kikhorthang	7647804
BY.03.621044	Svislochskiy Rayon	Svislochskiy Rayon	621044
BY.04.621599	Savyetski Rayon	Savyetski Rayon	621599
BY.06.627199	Klimovichskiy Rayon	Klimovichskiy Rayon	627199
BY.05.627213	Kletskiy Rayon	Kletskiy Rayon	627213
BY.03.628034	Grodnenskiy Rayon	Grodnenskiy Rayon	628034
BY.02.629017	Dobrush District	Dobrush District	629017
BY.07.629639	Braslaŭski rajon	Braslauski rajon	629639
BY.07.828888	Horad Lyepyel’	Horad Lyepyel'	828888
BY.03.828903	Horad Lida	Horad Lida	828903
CA.07.1205	Annapolis County	Annapolis County	5885415
CA.11.4713016	Antelope Park No. 322	Antelope Park No. 322	5886135
CA.11.4707001	Baildon No. 131	Baildon No. 131	5891625
CA.11.4714034	Barrier Valley No. 397	Barrier Valley No. 397	5894222
CA.11.4711069	Blucher No. 343	Blucher No. 343	5904116
CA.05.1001446	Brigus	Brigus	5908880
CA.11.4702051	Brokenshell No. 68	Brokenshell No. 68	5909371
CA.11.4702066	Caledonia No. 99	Caledonia No. 99	5913443
CA.11.4707029	Chaplin No. 164	Chaplin No. 164	5919942
CA.11.4715061	Duck Lake No. 463	Duck Lake No. 463	5943332
CA.11.4710031	Emerald No. 277	Emerald No. 277	5948553
CA.10.05	Estrie	Estrie	5949621
CA.11.4713056	Grass Lake No. 381	Grass Lake No. 381	5965134
CA.11.4703018	Mankota No. 45	Mankota No. 45	6065272
CA.01.4806028	Mountain View County	Mountain View County	6079662
CA.03.6090358	North Norfolk	North Norfolk	6090358
CA.11.4717047	Parkdale No. 498	Parkdale No. 498	6098407
CA.11.4716018	Redberry No. 435	Redberry No. 435	6118031
CA.02.5905	Regional District of Kootenay-Boundary	Regional District of Kootenay-Boundary	6119133
CA.02.5937	Regional District of North Okanagan	Regional District of North Okanagan	6119136
CA.01.4819059	Saddle Hills County	Saddle Hills County	6137110
CA.01.4804012	Special Area No. 3	Special Area No. 3	6153330
CA.01.4804020	Special Area No. 4	Special Area No. 4	6153331
CA.11.4712004	St. Andrews No. 287	St. Andrews No. 287	6155145
CA.11.4710014	Touchwood No. 248	Touchwood No. 248	6168007
CA.11.4708006	Webb No. 138	Webb No. 138	6177453
CA.01.4814003	Yellowhead County	Yellowhead County	6185360
CA.10.01	Bas-Saint-Laurent	Bas-Saint-Laurent	6691318
CA.01.4801018	Redcliff	Redcliff	11807249
CA.01.4805036	Munson	Munson	11807258
CA.01.4807014	Castor	Castor	11807262
CA.01.4810064	Lamont	Lamont	11807279
CA.01.4808039	Ponoka	Ponoka	11807282
CA.01.4819058	Spirit River	Spirit River	11807305
CA.01.4812009	Bonnyville	Bonnyville	11807310
CA.01.4803002	Magrath	Magrath	11807314
CA.01.4809015	Rocky Mountain House	Rocky Mountain House	11807325
CA.01.4808023	Birchcliff	Birchcliff	11807347
CA.01.4805002	Carmangay	Carmangay	11807358
CA.01.4813053	Bondiss	Bondiss	11807370
CA.01.4810034	Mannville	Mannville	11807396
CA.03.12088766	Wallace-Woodworth	Wallace-Woodworth	12088766
CA.11.4708058	Leader	Leader	12822715
CA.11.4717024	Lashburn	Lashburn	12822810
CA.11.4703036	Assiniboia	Assiniboia	12822855
CA.11.4701014	Oxbow	Oxbow	12822861
CA.11.4701078	Wawota	Wawota	12822897
CA.11.4702067	Milestone	Milestone	12822924
CA.11.4703028	Willow Bunch	Willow Bunch	12822963
CA.11.4704026	Eastend	Eastend	12822965
CA.11.4706074	Strasbourg	Strasbourg	12822988
CA.11.4718041	La Ronge	La Ronge	12823111
CA.11.4715008	Humboldt	Humboldt	12823349
CA.11.4701024	Estevan	Estevan	12823352
CA.11.4706018	Briercrest	Briercrest	12823855
CA.11.4708059	Mendham	Mendham	12823887
CA.11.4709002	Calder	Calder	12823891
CA.11.4713039	Tramping Lake	Tramping Lake	12824038
CA.11.4710022	Semans	Semans	12824062
CA.11.4706078	Craven	Craven	12824338
CA.11.4708036	Success	Success	12824398
CA.11.4708039	Stewart Valley	Stewart Valley	12824401
CA.11.4709044	Pelly	Pelly	12824411
CA.11.4711022	Strongfield	Strongfield	12824436
CA.11.4712051	Perdue	Perdue	12824463
CA.11.4713094	Neilburg	Neilburg	12824475
CA.11.4715004	Muenster	Muenster	12824505
CA.11.4716014	Marcelin	Marcelin	12824518
CA.11.4715052	Beatty	Beatty	12824522
CA.11.4705060	Melville Beach	Melville Beach	12824928
CA.11.4706045	Fort San	Fort San	12824934
CA.12.6001057	Teslin	Teslin	12871928
CA.12.6001003	Watson Lake	Watson Lake	12871940
CA.05.1003011	Hermitage-Sandyville	Hermitage-Sandyville	12873706
CA.05.1001409	Bay Roberts	Bay Roberts	12873709
CA.05.1001557	Bay Bulls	Bay Bulls	12873727
CA.05.1001461	Conception Harbour	Conception Harbour	12873755
CA.05.1008006	Musgrave Harbour	Musgrave Harbour	12873781
CA.05.1009007	Roddickton-Bide Arm	Roddickton-Bide Arm	12873849
CA.05.1007044	Glovertown	Glovertown	12873872
CA.05.1008032	Cottlesville	Cottlesville	12873902
CA.05.1010002	L'Anse au Loup	L'Anse au Loup	12874011
CA.05.1001181	Riverhead	Riverhead	12874037
CA.05.1001429	Clarke's Beach	Clarke's Beach	12874208
CA.05.1001517	Paradise	Paradise	12874225
CA.05.1003002	Rencontre East	Rencontre East	12874294
CA.05.1005022	McIvers	McIvers	12874367
CA.05.1006021	Peterview	Peterview	12874388
CA.05.1009011	Woody Point, Bonne Bay	Woody Point, Bonne Bay	12874403
CA.05.1009030	Glenburnie-Birchy Head-Shoal Brook	Glenburnie-Birchy Head-Shoal Brook	12874463
CA.05.1008040	Baytona	Baytona	12874468
CA.05.1010006	West St. Modeste	West St. Modeste	12874556
CD.29.02	Kalemie Ville	Kalemie Ville	9179186
CD.14.06	Likasi	Likasi	9179195
CD.30.11	Bafwasende	Bafwasende	12278031
CD.19.07	Kasongo-Lunda	Kasongo-Lunda	12278070
CD.02.01	Mbandaka	Mbandaka	12278126
CD.23.03	Tshimbulu	Tshimbulu	12278132
CD.17.09	Aru	Aru	12278157
CD.20.03	Kikwit	Kikwit	12278158
CD.21.05	Kamiji	Kamiji	12278164
CD.27.03	Lodja	Lodja	12278168
CD.08.07	Tshela	Tshela	12278172
CF.02.7731892	Zangba	Zangba	7731892
CF.04.7732916	Gamboula	Gamboula	7732916
CF.20.9143472	Batangafo	Batangafo	9143472
CF.07.9143486	Boganangone	Boganangone	9143486
CG.04.7870579	Mvouti	Mvouti	7870579
CG.01.8051166	Madingou	Madingou	8051166
CG.01.11996229	Mabombo	Mabombo	11996229
CG.11.11996230	Mbandza-Ndounga	Mbandza-Ndounga	11996230
CH.VS.2312	Sion District	Sion District	6458745
CH.BS.1200	Basel-Stadt	Basel-Stadt	6458763
CH.AG.1905	Bezirk Kulm	Bezirk Kulm	6458772
CH.JU.2602	Franches-Montagnes District	Franches-Montagnes District	6458790
CH.ZH.110	Bezirk Winterthur	Bezirk Winterthur	6458808
CH.SZ.504	Bezirk Küssnacht	Bezirk Kuessnacht	6458839
CH.VD.2229	Ouest Lausannois District	Ouest Lausannois District	7285007
CH.SG.1726	Wahlkreis See-Gaster	Wahlkreis See-Gaster	7285010
CH.LU.314	Sursee District	Sursee District	8740970
CH.GR.1842	Region Bernina	Region Bernina	11611656
CI.82.11153161	Grands-Ponts	Grands-Ponts	11153161
CI.90.11153170	Gbêkê	Gbeke	11153170
CI.93.11996449	Abidjan	Abidjan	11996449
CM.05.2224165	Nkam	Nkam	2224165
CM.08.2226712	Mifi	Mifi	2226712
CM.12.2228217	Département du Mayo Danaï	Departement du Mayo Danai	2228217
CM.11.2229546	Département de la Lékié	Departement de la Lekie	2229546
CM.07.2232640	Donga and Mantung Division	Donga and Mantung Division	2232640
CM.12.2233122	Département du Diamaré	Departement du Diamare	2233122
CM.12.7932539	Departement du Mayo-Kani	Departement du Mayo-Kani	7932539
CM.11.8693008	Mfoundi	Mfoundi	8693008
CM.09.9224975	Lebialem	Lebialem	9224975
CN.14.5406	Nagqu Shi	Nagqu Shi	1280515
CN.13.6532	Hetian	Hetian	1281018
CN.06.6328	Haixi Mengguzu Zangzu Zizhizhou	Haixi Mengguzu Zangzu Zizhizhou	1281075
CN.29.5331	Dehong Daizu Jingpozu Zizhizhou	Dehong Daizu Jingpozu Zizhizhou	1281381
CN.04.3209	Yancheng Shi	Yancheng Shi	1787743
CN.26.6106	Yan’an Shi	Yan'an Shi	1787763
CN.04.3203	Xuzhou	Xuzhou	1787823
CN.20.1503	Wuhai Shi	Wuhai Shi	1791248
CN.18.5206	Tongren Diqu	Tongren Diqu	1792591
CN.21.6402	Shizuishan Shi	Shizuishan Shi	1794805
CN.03.3611	Shangrao Shi	Shangrao Shi	1796129
CN.03.3603	Pingxiang Shi	Pingxiang Shi	1798652
CN.04.3206	Nantong Shi	Nantong Shi	1799719
CN.04.3207	Lianyungang Shi	Lianyungang Shi	1803847
CN.12.4208	Jingmen Shi	Jingmen Shi	1805610
CN.04.3208	Huai’an Shi	Huai'an Shi	1807649
CN.30.4419	Dongguan Shi	Dongguan Shi	1812532
CN.25.3714	Dezhou Shi	Dezhou Shi	1812954
CN.31.4604	Danzhou Shi	Danzhou Shi	1813805
CN.24.1404	Changzhi Shi	Changzhi Shi	1815461
CN.10.1309	Cangzhou Shi	Cangzhou Shi	1816078
CN.20.1509	Wulanchabu Shi	Wulanchabu Shi	2034303
CN.20.1507	Hulunbuir Region	Hulunbuir Region	2036660
CN.08.2327	Daxing’anling Diqu	Daxing'anling Diqu	2037961
CN.19.2113	Chaoyang Shi	Chaoyang Shi	2038101
CN.20.1502	Baotou Shi	Baotou Shi	2038431
CN.13.8080762	Tumxuk	Tumxuk	8080762
CN.12.12324200	Xiantao	Xiantao	12324200
CO.35.13894	Zambrano	Zambrano	3665619
CO.02.05885	Yalí	Yali	3665793
CO.36.15842	Umbita	Umbita	3666494
CO.33.25839	Ubalá	Ubala	3666527
CO.09.19824	Totoró	Totoro	3666835
CO.36.15822	Tota	Tota	3666841
CO.33.25815	Tocaima	Tocaima	3667004
CO.33.25805	Tibacuy	Tibacuy	3667223
CO.33.25754	Soacha	Soacha	3667906
CO.21.54720	Sardinata	Sardinata	3668246
CO.02.05697	El Santuario	El Santuario	3668328
CO.02.05686	Santa Rosa de Osos	Santa Rosa de Osos	3668452
CO.37.17653	Salamina	Salamina	3670372
CO.36.15632	Saboyá	Saboya	3670448
CO.02.05615	Rionegro	Rionegro	3670736
CO.29.76563	Pradera	Pradera	3671773
CO.09.19001	Popayán	Popayan	3671917
CO.16.41548	Pital	Pital	3672124
CO.36.15537	Paz de Río	Paz de Rio	3672652
CO.27.70523	Palmito	Palmito	3673144
CO.29.76520	Palmira	Palmira	3673165
CO.33.25473	Mosquera	Mosquera	3674295
CO.35.13440	Margarita	Margarita	3675307
CO.09.19418	Municipio de López de Micay	Municipio de Lopez de Micay	3676418
CO.11.27413	Lloró	Lloro	3676478
CO.02.05400	La Unión	La Union	3676936
CO.33.25386	La Mesa	La Mesa	3678411
CO.37.17380	La Dorada	La Dorada	3679279
CO.36.15380	La Capilla	La Capilla	3679629
CO.16.41357	Municipio de Íquira	Municipio de Iquira	3680532
CO.26.68324	Guavatá	Guavata	3681347
CO.20.52320	Guaitarilla	Guaitarilla	3681645
CO.33.25320	Guaduas	Guaduas	3681703
CO.08.18001	Florencia	Florencia	3682428
CO.02.05266	Envigado	Envigado	3682632
CO.35.13244	El Carmen de Bolívar	El Carmen de Bolivar	3684667
CO.11.27245	El Carmen de Atrato	El Carmen de Atrato	3684712
CO.21.54001	Cúcuta	Cucuta	3685534
CO.20.52224	Cuaspud	Cuaspud	3685615
CO.35.13212	Córdoba	Cordoba	3685904
CO.02.05190	Cisneros	Cisneros	3686229
CO.37.17174	Chinchiná	Chinchina	3686562
CO.28.73148	Carmen de Apicalá	Carmen de Apicala	3687325
CO.04.08141	Candelaria	Candelaria	3687646
CO.36.15114	Busbanzá	Busbanza	3688215
CO.20.52110	Buesaco	Buesaco	3688267
CO.36.15090	Berbeo	Berbeo	3688910
CO.37.17088	Belalcázar	Belalcazar	3689013
CO.26.68081	Barrancabermeja	Barrancabermeja	3689170
CO.26.68077	Barbosa	Barbosa	3689208
CO.03.81001	Arauca	Arauca	3689720
CO.10.20013	Agustín Codazzi	Agustin Codazzi	3690298
CO.02.05004	Abriaquí	Abriaqui	3690583
CO.08.18247	El Doncello	El Doncello	6979260
CO.19.50711	Vistahermosa	Vistahermosa	7015714
CO.12.23300	Cotorra	Cotorra	9165867
CO.01.91669	Puerto Santander	Puerto Santander	9172033
CO.22.86885	Villagarzón	Villagarzon	9172306
CO.22.86749	Sibundoy	Sibundoy	9172310
CO.10.20045	Becerril	Becerril	9172311
CO.15.94886	Cacahual	Cacahual	9172380
CO.14.95025	El Retorno	El Retorno	9172390
CO.16.41530	Palestina	Palestina	9172391
CO.26.68655	Sabana de Torres	Sabana de Torres	9172411
CO.28.73671	Saldaña	Saldana	9178686
CO.33.25120	Cabrera	Cabrera	9178694
CO.02.05313	Granada	Granada	9178731
CO.09.19785	Sucre	Sucre	9609517
CO.27.70110	Buenavista	Buenavista	9609532
CO.29.76111	Guadalajara de Buga	Guadalajara de Buga	9609538
CR.01.210	San Carlos	San Carlos	3621940
CR.03.502	Nicoya	Nicoya	3622715
CR.01.206	Naranjo	Naranjo	3622749
CR.08.107	Mora	Mora	3622808
CR.06.705	Matina	Matina	3622893
CR.08.120	León Cortés Castro	Leon Cortes Castro	3623082
CR.01.203	Grecia	Grecia	3623619
CU.MA.2408	Municipio de Güines	Municipio de Gueines	3557376
CU.01.2111	Municipio de Guane	Municipio de Guane	3557756
CU.08.2707	Municipio de Cienfuegos	Municipio de Cienfuegos	3564121
CU.14.2804	Municipio de Cabaiguán	Municipio de Cabaiguan	3566602
CU.01.2101	Sandino	Sandino	11287605
CU.01.2103	Minas De Matahambre	Minas De Matahambre	11288064
CU.02.2314	Arroyo Naranjo	Arroyo Naranjo	11288065
CU.02.2303	Centro Habana	Centro Habana	11288068
CU.09.3311	Bartolome Maso	Bartolome Maso	11288196
CU.09.3308	Media Luna	Media Luna	11288219
CU.10.3501	El Salvador	El Salvador	11288223
CU.02.2301	Playa	Playa	11288253
CV.11.11996047	Nossa Senhora da Luz	Nossa Senhora da Luz	11996047
CV.14.11996057	Nossa Senhora da Graca	Nossa Senhora da Graca	11996057
CY.04.1106	Péra Chorió	Pera Chorio	10190578
CY.04.1124	Agiá	Agia	10190587
CY.04.1142	Pétra tou Digení	Petra tou Digeni	10191962
CY.04.1210	Aredioú	Arediou	10192091
CY.04.1222	Analióntas	Analiontas	10192121
CY.04.1224	Margí	Margi	10192262
CY.04.1243	Kokkinotrimithiá	Kokkinotrimithia	10192531
CY.04.1325	Ágioi Iliófotoi	Agioi Iliofotoi	10193037
CY.04.1328	Páno Koutrafás	Pano Koutrafas	10193040
CY.04.1300	Palaichóri Mórfou	Palaichori Morfou	10193249
CY.04.1303	Fterikoúdi	Fterikoudi	10193254
CY.04.1322	Nikitári	Nikitari	10193632
CY.04.1368	Méniko	Meniko	10194871
CY.04.1438	Eliá	Elia	10195165
CY.02.2100	Páno Díkomo	Pano Dikomo	10197998
CY.02.2126	Mýrtou	Myrtou	10200796
CY.02.2206	Bélapaïs	Belapais	10201374
CY.02.2217	Karavás	Karavas	10201385
CY.02.2218	Ágios Geórgios	Agios Georgios	10201386
CY.01.3101	Paralímni	Paralimni	10201395
CY.01.3232	Afánteia	Afanteia	10201566
CY.01.3336	Kómi	Komi	10201599
CY.01.3341	Néta	Neta	10201603
CY.03.4106	Ormídeia	Ormideia	10346895
CY.03.4204	Tremetousiá	Tremetousia	10346915
CY.03.4205	Ársos	Arsos	10346916
CY.05.5011	Mésa Geitoniá	Mesa Geitonia	10346942
CY.05.5103	Fasoúla	Fasoula	10346951
CY.05.5110	Kapileió	Kapileio	10346958
CY.05.5147	Zoopigí	Zoopigi	10346981
CY.05.5212	Episkopí	Episkopi	10346986
CY.05.5223	Platanísteia	Platanisteia	10346991
CY.05.5323	Kissoúsa	Kissousa	10347014
CY.05.5342	Pródromos	Prodromos	10347025
CY.05.5366	Agrós	Agros	10347037
CY.06.6000	Páfos	Pafos	10347041
CY.06.6115	Axýlou	Axylou	10347067
CY.06.6212	Kidási	Kidasi	10347091
CY.06.6220	Amargéti	Amargeti	10347097
CY.06.6341	Chrysochoú	Chrysochou	10347138
CY.06.6345	Goudí	Goudi	10347141
CY.06.6361	Kynoúsa	Kynousa	10347149
CZ.86.0532	Okres Pardubice	Okres Pardubice	3068581
CZ.82.0523	Okres Náchod	Okres Nachod	3070121
CZ.83.0513	Okres Liberec	Okres Liberec	3071960
CZ.85.0801	Okres Bruntál	Okres Bruntal	3078544
CZ.88.0202	Okres Beroun	Okres Beroun	3079466
DE.02.091	Upper Bavaria	Upper Bavaria	2861322
DE.05.065	Regierungsbezirk Gießen	Regierungsbezirk Giessen	3220941
DK.19.787	Thisted Kommune	Thisted Kommune	2611753
DK.21.461	Odense Kommune	Odense Kommune	2615872
DK.21.440	Kerteminde Kommune	Kerteminde Kommune	2618941
DK.20.316	Holbæk Kommune	Holbaek Kommune	2620141
DK.21.510	Haderslev Kommune	Haderslev Kommune	2620961
DK.21.563	Fanø Kommune	Fano Kommune	2622341
DK.17.411	Christiansø	Christianso	2623170
DK.19.810	Brønderslev Kommune	Bronderslev Kommune	2623351
DK.21.530	Billund Kommune	Billund Kommune	2624143
DK.17.210	Fredensborg Kommune	Fredensborg Kommune	6543940
DO.31.2802	Maimón	Maimon	3497224
DO.30.1301	La Vega	La Vega	3499980
DO.10.1101	Higüey	Higueey	3504569
DO.12.1202	Guaymate	Guaymate	3504952
DO.35.1701	Baní	Bani	3512069
DO.01.0201	Azua	Azua	3512211
DO.03.0410	Polo	Polo	11154537
DO.03.0411	Jaquimeyes	Jaquimeyes	11154538
DO.08.0904	Jamao Al Norte	Jamao Al Norte	11154575
DZ.44.2497985	Daïra d’El Kala	Daira d'El Kala	2497985
DZ.27.12952458	Djebel Messaad	Djebel Messaad	12952458
DZ.22.12952475	Had Sahary	Had Sahary	12952475
DZ.35.12952476	Boumedfaa	Boumedfaa	12952476
DZ.01.12952478	Bab El Oued	Bab El Oued	12952478
DZ.41.12952488	Taougrit	Taougrit	12952488
DZ.24.12952497	Texenna	Texenna	12952497
DZ.14.12952514	Ouaguenoun	Ouaguenoun	12952514
DZ.18.12952528	Aokas	Aokas	12952528
DZ.36.12952567	Hammam Bou Hadjar	Hammam Bou Hadjar	12952567
DZ.01.12952574	Sidi M'hamed	Sidi M'hamed	12952574
DZ.18.12952598	Ighil Ali	Ighil Ali	12952598
DZ.20.12952612	Larbaa	Larbaa	12952612
DZ.20.12952615	Oued El Alleug	Oued El Alleug	12952615
DZ.41.12952646	Boukadir	Boukadir	12952646
DZ.41.12952648	Chlef	Chlef	12952648
DZ.41.12952656	Ouled Fares	Ouled Fares	12952656
DZ.23.12952690	Hammam Debagh	Hammam Debagh	12952690
DZ.IG.12952692	Tin Zouatine	Tin Zouatine	12952692
DZ.24.12952693	Chekfa	Chekfa	12952693
DZ.26.12952712	Aouf	Aouf	12952712
DZ.26.12952713	Bouhanifia	Bouhanifia	12952713
DZ.06.12952735	Seghouane	Seghouane	12952735
DZ.10.12952784	Ouled Brahim	Ouled Brahim	12952784
DZ.30.12952810	Sidi Ali Boussidi	Sidi Ali Boussidi	12952810
DZ.31.12952816	Azzaba	Azzaba	12952816
DZ.52.12952828	Mechroha	Mechroha	12952828
DZ.13.12952837	Hamadia	Hamadia	12952837
DZ.55.12952859	Fouka	Fouka	12952859
DZ.14.12952870	Draa Ben Khedda	Draa Ben Khedda	12952870
DZ.15.12952884	Ouled Mimoun	Ouled Mimoun	12952884
EC.14.1316	Cantón Veinticuatro de Mayo	Canton Veinticuatro de Mayo	3650277
EC.24.2201	Francisco de Orellana Canton	Francisco de Orellana Canton	3650339
EC.09.0805	San Lorenzo	San Lorenzo	3651686
EC.09.0804	Cantón Quinindé	Canton Quininde	3652499
EC.22.2103	Putumayo	Putumayo	3652592
EC.14.1321	Jaramijó	Jaramijo	10792479
EC.18.1707	San Miguel De Los Bancos	San Miguel De Los Bancos	10792485
EC.19.1809	Tisaleo	Tisaleo	10792489
EC.14.1322	San Vicente	San Vicente	10792545
EE.03.0735	Sillamäe linn	Sillamaee linn	862994
EE.04.0567	Paide linn	Paide linn	7522368
EE.20.0899	Viljandi vald	Viljandi vald	11054708
EG.16.346518	Markaz ‘Unaybah	Markaz `Unaybah	346518
EG.21.356805	Markaz Fuwwah	Markaz Fuwwah	356805
EG.20.356943	Markaz Fāriskūr	Markaz Fariskur	356943
EG.10.358273	Markaz Dayr Mawās	Markaz Dayr Mawas	358273
EG.11.359901	Markaz aş Şaff	Markaz as Saff	359901
EG.21.7911002	Kafr El Sheikh	Kafr El Sheikh	7911002
EG.27.8601177	Markaz al ‘Arīsh	Markaz al `Arish	8601177
EG.27.8601179	Markaz Rafaḩ	Markaz Rafah	8601179
EG.07.10371148	Markaz al Ismā‘īlīyah	Markaz al Isma`iliyah	10371148
EG.07.10371150	Markaz Fāyid	Markaz Fayid	10371150
ER.02.609	Adi Quala	Adi Quala	12217605
ER.03.101	Araeta	Araeta	12217607
ER.02.610	Emni Haili	Emni Haili	12217611
ES.55.SA	Provincia de Salamanca	Provincia de Salamanca	3111107
ET.55.333384	Hadiya Zone	Hadiya Zone	333384
ET.47.343291	Asosa	Asosa	343291
ET.56.7670732	Gedeo Zone	Gedeo Zone	7670732
ET.45.7732968	Administrative Zone 3	Administrative Zone 3	7732968
ET.53.7869945	North Western Tigray	North Western Tigray	7869945
ET.46.8051207	North Shewa Zone	North Shewa Zone	8051207
ET.45.8643576	Administrative Zone 1	Administrative Zone 1	8643576
ET.45.8643592	Administrative Zone 5	Administrative Zone 5	8643592
ET.56.9410501	Burji Special Woreda	Burji Special Woreda	9410501
ET.52.11750835	Korahe	Korahe	11750835
ET.44.11750846	Gullele	Gullele	11750846
ET.51.11750850	West Arsi	West Arsi	11750850
ET.45.13439332	Zone 2	Zone 2	13439332
FI.18.181	Kehys-Kainuu	Kehys-Kainuu	9610703
FJ.05.01	Ba Province	Ba Province	2203798
FM.02.MA	Madolenihm Municipality	Madolenihm Municipality	7626923
FM.03.FB	Fanapanges Municipality	Fanapanges Municipality	7626961
FM.03.FF	Fefen Municipality	Fefen Municipality	7626962
FM.03.PA	Paata-Tupunion Municipality	Paata-Tupunion Municipality	7626994
FO.SU.47	Hov	Hov	2619738
FO.VG.34	Vága Municipality	Vaga Municipality	7798680
FR.44.88	Vosges	Vosges	2967681
FR.52.72	Sarthe	Sarthe	2975926
FR.27.39	Jura	Jura	3012051
FR.76.09	Ariège	Ariege	3036965
GA.09.11204310	Woleu	Woleu	11204310
GA.04.11996064	Louetsi-Bibaka	Louetsi-Bibaka	11996064
GA.04.11996065	Boumi-Louetsi	Boumi-Louetsi	11996065
GA.05.11996077	Doutsila	Doutsila	11996077
GA.01.11996079	Noya	Noya	11996079
GB.ENG.E6	Gloucestershire	Gloucestershire	2648402
GB.ENG.C9	Cumbria	Cumbria	2651712
GB.ENG.A9	Blackpool	Blackpool	3333127
GB.ENG.G6	City of Kingston upon Hull	City of Kingston upon Hull	3333159
GB.ENG.G9	Knowsley	Knowsley	3333162
GB.ENG.J4	North Somerset	North Somerset	3333177
GB.ENG.K6	Portsmouth	Portsmouth	3333183
GB.ENG.L2	Borough of Rochdale	Borough of Rochdale	3333188
GB.ENG.M4	Southampton	Southampton	3333196
GB.ENG.N1	St. Helens	St. Helens	3333201
GB.SCT.U5	East Dunbartonshire	East Dunbartonshire	3333227
GB.SCT.W1	Perth and Kinross	Perth and Kinross	3333234
GB.ENG.Z6	Central Bedfordshire	Central Bedfordshire	7290535
GB.NIR.N09000007	Lisburn and Castlereagh	Lisburn and Castlereagh	11353072
GE.04.611935	Shuakhevi Municipality	Shuakhevi Municipality	611935
GE.65.612535	Ozurgeti Municipality	Ozurgeti Municipality	612535
GE.73.613987	Khashuri Municipality	Khashuri Municipality	613987
GE.68.614889	Dmanisi Municipality	Dmanisi Municipality	614889
GE.72.615400	Borjomi Municipality	Borjomi Municipality	615400
GE.70.615775	Ambrolauri Municipality	Ambrolauri Municipality	615775
GH.17.805	East Gonja	East Gonja	7647456
GH.16.416	Krachi West	Krachi West	7647502
GH.05.515	Akyemansa	Akyemansa	7648937
GH.18.117	Bia	Bia	7648959
GH.10.904	Bolgatanga Municipal District	Bolgatanga Municipal District	7648966
GH.02.628	Asokore Mampong Municipal	Asokore Mampong Municipal	12105088
GH.04.215	Twifo Ati-Morkwa	Twifo Ati-Morkwa	12105091
GM.05.2412851	Kombo East District	Kombo East District	2412851
GM.07.2413213	Jokadu	Jokadu	2413213
GM.05.2413477	Foni Kansala	Foni Kansala	2413477
GM.03.10299957	Janjanbureh	Janjanbureh	10299957
GN.L.34	Labe Prefecture	Labe Prefecture	2418360
GN.K.19	Kouroussa	Kouroussa	2418435
GN.F.17	Kissidougou	Kissidougou	2419470
GN.D.10	Préfecture de Forécariah	Prefecture de Forecariah	2420983
GN.B.03	Boke Prefecture	Boke Prefecture	2422923
GN.L.33	Koubia	Koubia	2595302
GQ.08.2306841	Cogo	Cogo	2306841
GQ.09.2307161	Distrito de Nsork	Distrito de Nsork	2307161
GR.ESYE25.42	Nomós Lakonías	Nomos Lakonias	258657
GR.ESYE25.37	Nomós Korinthías	Nomos Korinthias	259290
GR.ESYE42.47	Dodecanese	Dodecanese	263021
GR.ESYE13.10	Nomós Grevenón	Nomos Grevenon	736149
